date_key,stock_key,open_price,high_price,low_price,close_price,trading_volume,audit_key,_created_at,_updated_at,_source_file
20140328,1,7.2,7.28,7.2,7.28,713160,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140331,1,7.33,7.33,7.2,7.2,831760,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140401,1,7.24,7.24,7.11,7.15,1701600,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140402,1,7.15,7.2,7.07,7.15,1217110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140403,1,7.15,7.24,7.11,7.2,519700,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140404,1,7.24,7.24,7.15,7.24,608360,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140407,1,7.2,7.24,7.15,7.2,441790,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140408,1,7.2,7.24,7.15,7.15,515610,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140410,1,7.15,7.2,7.15,7.15,485550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140411,1,7.11,7.15,7.07,7.11,670380,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140414,1,7.15,7.2,7.11,7.15,414100,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140415,1,7.11,7.15,7.07,7.07,480360,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140416,1,7.07,7.07,6.77,6.85,1065090,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140417,1,6.85,7.03,6.85,6.9,681040,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140418,1,6.9,6.94,6.81,6.81,763370,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140421,1,6.81,6.81,6.6,6.64,565920,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140422,1,6.6,6.77,6.56,6.77,529160,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140423,1,6.81,6.81,6.68,6.77,217960,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140424,1,6.73,6.81,6.73,6.81,288090,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140425,1,6.73,6.85,6.73,6.73,516240,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140428,1,6.73,6.77,6.68,6.73,336220,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140429,1,6.73,6.77,6.73,6.77,202970,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140505,1,6.81,6.81,6.64,6.68,301760,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140506,1,6.64,6.68,6.47,6.51,479520,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140507,1,6.51,6.68,6.51,6.64,274120,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140508,1,6.56,6.56,6.21,6.26,1515840,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140509,1,6.17,6.34,6.17,6.34,308830,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140512,1,6.3,6.3,5.91,6.0,520700,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140513,1,5.78,6.08,5.78,6.04,695610,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140514,1,6.0,6.34,6.0,6.3,473470,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140515,1,6.34,6.34,5.96,6.08,636940,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140516,1,6.08,6.26,6.04,6.26,333670,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140519,1,6.17,6.3,6.17,6.21,357580,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140520,1,6.21,6.3,6.17,6.3,181780,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140521,1,6.26,6.43,6.17,6.38,604540,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140522,1,6.38,6.38,6.26,6.26,233070,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140523,1,6.3,6.3,6.21,6.3,163360,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140526,1,6.21,6.3,6.21,6.26,103450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140527,1,6.26,6.43,6.26,6.43,445140,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140528,1,6.43,6.43,6.34,6.38,404820,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140529,1,6.34,6.43,6.34,6.38,423040,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140530,1,6.34,6.38,6.3,6.34,192420,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140602,1,6.34,6.34,6.21,6.26,278960,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140603,1,6.21,6.3,6.21,6.21,168500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140604,1,6.21,6.26,6.13,6.21,157450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140605,1,6.21,6.21,6.13,6.21,54870,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140606,1,6.17,6.26,6.17,6.26,91870,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140609,1,6.26,6.3,6.17,6.21,162110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140610,1,6.21,6.34,6.17,6.3,216450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140611,1,6.3,6.3,6.21,6.3,361280,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140612,1,6.3,6.38,6.3,6.38,454450,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140613,1,6.34,6.43,6.3,6.38,507030,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140616,1,6.38,6.43,6.34,6.38,343780,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140617,1,6.38,6.43,6.34,6.38,241630,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140618,1,6.38,6.43,6.34,6.38,427080,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140619,1,6.34,6.38,6.26,6.38,310390,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140620,1,6.34,6.38,6.3,6.3,136260,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140623,1,6.3,6.38,6.3,6.38,210760,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140624,1,6.34,6.43,6.34,6.43,317550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140625,1,6.38,6.43,6.34,6.43,282130,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140626,1,6.38,6.56,6.34,6.47,561760,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140627,1,6.43,6.51,6.43,6.51,295440,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140630,1,6.51,6.51,6.43,6.51,259480,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140701,1,6.47,6.47,6.43,6.47,375930,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140702,1,6.47,6.56,6.43,6.51,650420,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140703,1,6.51,6.56,6.47,6.51,391260,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140704,1,6.51,6.51,6.47,6.51,206750,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140707,1,6.47,6.51,6.43,6.43,252570,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140708,1,6.43,6.47,6.34,6.34,284940,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140709,1,6.38,6.47,6.34,6.43,304900,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140710,1,6.43,6.43,6.34,6.34,344960,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140711,1,6.38,6.38,6.34,6.38,117230,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140714,1,6.34,6.38,6.3,6.34,82990,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140715,1,6.34,6.38,6.3,6.38,355370,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140716,1,6.43,6.43,6.38,6.38,356200,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140717,1,6.38,6.43,6.34,6.38,103650,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140718,1,6.43,6.43,6.38,6.43,347570,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140721,1,6.38,6.43,6.34,6.38,126260,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140722,1,6.34,6.38,6.3,6.34,95750,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140723,1,6.38,6.38,6.3,6.3,142650,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140724,1,6.3,6.38,6.3,6.34,185940,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140725,1,6.34,6.73,6.34,6.56,1736770,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140728,1,6.56,6.6,6.47,6.56,450520,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140729,1,6.6,6.6,6.47,6.47,242380,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140730,1,6.47,6.6,6.43,6.51,1349570,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140731,1,6.51,6.56,6.47,6.51,356880,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140801,1,6.51,6.6,6.51,6.56,406370,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140804,1,6.56,6.77,6.56,6.73,1466890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140805,1,6.73,6.77,6.68,6.73,730130,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140806,1,6.73,6.73,6.64,6.68,278630,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140807,1,6.64,6.73,6.64,6.68,603770,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140808,1,6.8,6.8,6.62,6.71,899050,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140811,1,6.66,6.71,6.57,6.57,256040,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140812,1,6.57,6.57,6.48,6.53,252780,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140813,1,6.48,6.57,6.43,6.57,329460,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140814,1,6.53,6.62,6.48,6.48,261390,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140815,1,6.53,6.53,6.43,6.43,202100,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140818,1,6.39,6.43,6.25,6.3,721730,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140819,1,6.3,6.34,6.3,6.3,343930,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140820,1,6.3,6.34,6.3,6.34,370800,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140821,1,6.39,6.43,6.3,6.43,475540,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140822,1,6.43,6.43,6.3,6.3,585500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140825,1,6.34,6.34,6.3,6.3,313870,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140826,1,6.34,6.39,6.3,6.39,367320,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140827,1,6.39,6.39,6.3,6.3,227180,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140828,1,6.3,6.34,6.3,6.34,202330,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140829,1,6.34,6.75,6.3,6.75,2090500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140903,1,6.75,6.84,6.62,6.66,593880,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140904,1,6.62,6.71,6.53,6.57,390050,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140905,1,6.53,6.57,6.43,6.53,739480,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140908,1,6.53,6.53,6.43,6.43,846120,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140909,1,6.43,6.48,6.34,6.43,399870,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140910,1,6.39,6.43,6.34,6.39,252240,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140911,1,6.43,6.43,6.34,6.39,209860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140912,1,6.39,6.43,6.34,6.39,250500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140915,1,6.39,6.43,6.3,6.34,392500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140916,1,6.34,6.34,6.25,6.3,473890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140917,1,6.3,6.34,6.25,6.3,434550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140918,1,6.34,6.34,6.25,6.3,221490,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140919,1,6.3,6.34,6.25,6.3,225530,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140922,1,6.3,6.34,6.25,6.25,354320,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140923,1,6.25,6.3,6.21,6.25,269030,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140924,1,6.25,6.3,6.21,6.21,206180,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140925,1,6.25,6.34,6.21,6.3,335400,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140926,1,6.3,6.34,6.25,6.25,97740,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140929,1,6.25,6.34,6.25,6.3,368070,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20140930,1,6.3,6.3,6.21,6.25,230550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141001,1,6.25,6.3,6.25,6.25,250860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141002,1,6.25,6.3,6.25,6.3,343140,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141003,1,6.3,6.34,6.25,6.3,108820,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141006,1,6.3,6.3,6.25,6.3,288640,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141007,1,6.3,6.3,6.25,6.25,258270,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141008,1,6.25,6.25,6.16,6.21,669460,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141009,1,6.21,6.25,6.16,6.21,433470,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141010,1,6.21,6.21,6.16,6.16,423660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141013,1,6.21,6.21,6.07,6.12,302560,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141014,1,6.16,6.16,6.03,6.03,257940,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141015,1,6.03,6.07,5.98,6.03,272660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141016,1,6.03,6.07,5.94,5.94,221660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141017,1,5.94,5.98,5.85,5.94,414390,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141020,1,5.98,5.98,5.89,5.98,100900,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141021,1,5.94,5.98,5.94,5.98,155550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141022,1,5.98,6.03,5.94,5.98,159840,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141023,1,5.98,5.98,5.89,5.94,311540,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141024,1,5.89,5.98,5.89,5.89,127540,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141027,1,5.85,5.89,5.71,5.71,353810,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141028,1,5.71,5.75,5.71,5.75,299750,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141029,1,5.75,5.85,5.75,5.8,189190,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141030,1,5.85,5.85,5.75,5.8,69700,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141031,1,5.8,6.12,5.75,6.12,372750,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141103,1,6.07,6.12,5.98,5.98,419180,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141104,1,5.98,5.98,5.89,5.89,109060,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141105,1,5.89,5.94,5.85,5.85,133390,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141106,1,5.89,5.98,5.89,5.94,237440,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141107,1,5.94,5.98,5.89,5.94,148180,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141110,1,5.94,5.98,5.94,5.94,113490,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141111,1,5.94,5.98,5.89,5.89,116250,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141112,1,5.94,5.94,5.89,5.89,124110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141113,1,5.94,5.98,5.89,5.98,139390,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141114,1,5.98,5.98,5.89,5.89,223700,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141117,1,5.98,5.98,5.89,5.98,258110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141118,1,5.89,5.98,5.89,5.94,244260,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141119,1,5.89,5.94,5.89,5.94,104150,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141120,1,5.94,5.94,5.89,5.89,140250,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141121,1,5.89,5.94,5.89,5.89,347440,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141124,1,5.89,5.89,5.8,5.85,202960,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141125,1,5.85,5.89,5.85,5.85,150970,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141126,1,5.85,5.89,5.8,5.8,274110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141127,1,5.8,5.8,5.71,5.75,361890,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141128,1,5.75,5.8,5.75,5.75,188610,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141201,1,5.75,5.85,5.75,5.85,97520,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141202,1,5.85,5.94,5.75,5.94,495640,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141203,1,5.89,5.94,5.85,5.94,213520,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141204,1,5.94,6.16,5.89,6.03,801550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141205,1,6.03,6.12,5.98,6.07,434010,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141208,1,6.07,6.07,5.98,5.98,220750,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141209,1,5.98,5.98,5.8,5.85,428590,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141210,1,5.85,5.98,5.75,5.89,458660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141211,1,5.89,5.98,5.85,5.94,310500,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141212,1,5.94,6.03,5.94,5.94,188780,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141215,1,5.94,5.98,5.94,5.94,124110,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141216,1,5.89,5.94,5.85,5.85,197950,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141217,1,5.8,5.89,5.66,5.75,373740,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141218,1,5.8,5.85,5.75,5.85,72360,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141219,1,5.85,5.89,5.75,5.85,51430,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141222,1,5.85,5.98,5.85,5.94,364470,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141223,1,5.94,5.98,5.89,5.94,146840,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
20141224,1,5.89,5.94,5.85,5.89,92620,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,bid_stock_history.csv
